episode_num,cumulative_reward,mean_reward,cumulative_power_consumption,mean_power_consumption,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_power_penalty,mean_power_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,length(timesteps),time_elapsed(seconds)
134,-1967.4195232557017,-0.6404360427264654,39274307.23637077,12784.605220172778,-7.408322874325419,-0.0024115634356528057,-3927.430723637078,-1.278460522017278,0.1953125,0.0024115634356528057,0.05478212669350772,7.408322874325419,3072,2764800
135,-2037.0328283230083,-0.6630966238030626,35710595.34177908,11624.54275448538,-503.00612246810874,-0.16373897215758748,-3571.059534177908,-1.1624542754485379,8.984375,0.16373897215758748,0.6044696460309097,503.00612246810874,3072,2764800
136,-2060.3315003095167,-0.6706808269236708,35281625.69237946,11484.904196738105,-592.5004313810875,-0.1928712341735311,-3528.162569237946,-1.1484904196738106,10.872395833333332,0.1928712341735311,0.6139437116308701,592.5004313810875,3072,2764800
137,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
138,-1968.2655348219726,-0.6407114371165276,39291179.42008485,12790.097467475536,-7.413127635459669,-0.0024131274855011945,-3929.1179420084854,-1.2790097467475539,0.1953125,0.0024131274855011945,0.05481766069644334,7.413127635459669,3072,2764800
139,-1968.2655348219726,-0.6407114371165276,39291179.42008485,12790.097467475536,-7.413127635459669,-0.0024131274855011945,-3929.1179420084854,-1.2790097467475539,0.1953125,0.0024131274855011945,0.05481766069644334,7.413127635459669,3072,2764800
140,-2061.2898240393183,-0.6709927812627989,34598330.72917452,11262.477450903163,-662.7465751611846,-0.21573781743528145,-3459.833072917452,-1.1262477450903163,11.490885416666668,0.21573781743528145,0.6724812200909297,662.7465751611846,3072,2764800
141,-2043.1182100919832,-0.6650775423476508,35429294.526653506,11532.973478728354,-543.3069675186156,-0.176857736822466,-3542.9294526653507,-1.1532973478728354,10.123697916666668,0.176857736822466,0.5980065927036743,543.3069675186156,3072,2764800
142,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
143,-2018.2634599419778,-0.6569868033665293,40291112.25918105,13115.596438535498,-7.41569396584991,-0.0024139628795084344,-4029.111225918106,-1.3115596438535502,0.1953125,0.0024139628795084344,0.05483664817393385,7.41569396584991,3072,2764800
144,-2018.2634599419778,-0.6569868033665293,40291112.25918105,13115.596438535498,-7.41569396584991,-0.0024139628795084344,-4029.111225918106,-1.3115596438535502,0.1953125,0.0024139628795084344,0.05483664817393385,7.41569396584991,3072,2764800
145,-2059.0869280702445,-0.6702756927311994,35309919.761012316,11494.114505537864,-587.1818800392579,-0.19113993490861259,-3530.991976101231,-1.1494114505537862,10.3515625,0.19113993490861259,0.6602332958038254,587.1818800392579,3072,2764800
146,-2054.881608098493,-0.6689067734695615,35392703.52550164,11521.062345540899,-570.4928636468233,-0.1857073123850336,-3539.270352550163,-1.1521062345540896,9.798177083333332,0.1857073123850336,0.6516189088961194,570.4928636468233,3072,2764800
147,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
148,-1983.8383208681867,-0.6457807034076128,39602676.62227352,12891.496296312995,-7.40897950902121,-0.002411777183926175,-3960.267662227352,-1.2891496296312994,0.1953125,0.002411777183926175,0.0547869856019104,7.40897950902121,3072,2764800
149,-1983.8383208681867,-0.6457807034076128,39602676.62227352,12891.496296312995,-7.40897950902121,-0.002411777183926175,-3960.267662227352,-1.2891496296312994,0.1953125,0.002411777183926175,0.0547869856019104,7.40897950902121,3072,2764800
150,-1980.1516612412402,-0.6445806188936328,36287527.05326583,11812.346045984972,-331.550617155897,-0.10792663318876855,-3628.752705326583,-1.1812346045984972,6.705729166666667,0.10792663318876855,0.43118035117101106,331.550617155897,3072,2764800
151,-2007.6139111577008,-0.6535201533716474,36243836.95020987,11798.124007229775,-390.8441272944142,-0.1272279060203171,-3624.383695020987,-1.1798124007229776,7.51953125,0.1272279060203171,0.49038834304590534,390.8441272944142,3072,2764800
152,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
153,-2030.425413131449,-0.6609457725037269,40534339.433619745,13194.771951048095,-7.416882900923044,-0.00241434990264422,-4053.433943361975,-1.3194771951048094,0.1953125,0.00241434990264422,0.05484544095112239,7.416882900923044,3072,2764800
154,-2030.425413131449,-0.6609457725037269,40534339.433619745,13194.771951048095,-7.416882900923044,-0.00241434990264422,-4053.433943361975,-1.3194771951048094,0.1953125,0.00241434990264422,0.05484544095112239,7.416882900923044,3072,2764800
155,-1996.7044379527383,-0.6499688925627404,36547372.340638526,11896.93110046827,-338.6716418416239,-0.11024467507865361,-3654.737234063853,-1.189693110046827,6.282552083333333,0.11024467507865361,0.4815592608359405,338.6716418416239,3072,2764800
156,-1999.1994365614496,-0.6507810665890136,37076489.22195556,12069.169668605326,-290.7499509273428,-0.09464516631749441,-3707.648922195556,-1.2069169668605326,5.859375,0.09464516631749441,0.40992235847481245,290.7499509273428,3072,2764800
157,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
158,-2100.8852653391214,-0.6838819223109119,41943444.81530204,13653.465109147799,-7.426049148039122,-0.0024173337070439852,-4194.344481530203,-1.3653465109147795,0.1953125,0.0024173337070439852,0.05491313840936914,7.426049148039122,3072,2764800
159,-2100.8852653391214,-0.6838819223109119,41943444.81530204,13653.465109147799,-7.426049148039122,-0.0024173337070439852,-4194.344481530203,-1.3653465109147795,0.1953125,0.0024173337070439852,0.05491313840936914,7.426049148039122,3072,2764800
160,-1985.1752979205708,-0.6462159172918525,37014588.46726629,12049.019683354913,-268.8917491145121,-0.08752986624821357,-3701.4588467266294,-1.2049019683354913,5.6640625,0.08752986624821357,0.3809169299775181,268.8917491145121,3072,2764800
161,-1981.7776040752415,-0.6451098971599093,36092039.9316596,11748.710915253776,-354.3512149845225,-0.11534870279444093,-3609.2039931659606,-1.1748710915253777,6.901041666666667,0.11534870279444093,0.4555398933312624,354.3512149845225,3072,2764800
162,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
163,-2006.0308667733784,-0.6530048394444591,40046505.954172865,13035.971990290645,-7.411138129469645,-0.0024124798598534,-4004.650595417287,-1.303597199029065,0.1953125,0.0024124798598534,0.054802952444093306,7.411138129469645,3072,2764800
164,-2006.0308667733784,-0.6530048394444591,40046505.954172865,13035.971990290645,-7.411138129469645,-0.0024124798598534,-4004.650595417287,-1.303597199029065,0.1953125,0.0024124798598534,0.054802952444093306,7.411138129469645,3072,2764800
165,-2002.5784407169401,-0.6518810028375456,35542823.480431974,11569.929518369783,-450.8745333906826,-0.1467690538381128,-3554.282348043197,-1.1569929518369781,8.3984375,0.1467690538381128,0.5790169431378347,450.8745333906826,3072,2764800
166,-2013.8887427570185,-0.6555627417828837,35619037.05453572,11594.738624523345,-465.87378006046515,-0.15165162111343267,-3561.903705453572,-1.1594738624523346,8.658854166666668,0.15165162111343267,0.575149029846064,465.87378006046515,3072,2764800
167,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
168,-2002.8590297815924,-0.6519723404236955,39983050.67349802,13015.31597444597,-7.412992213382264,-0.002413083402793706,-3998.305067349803,-1.3015315974445973,0.1953125,0.002413083402793706,0.0548166633520524,7.412992213382264,3072,2764800
169,-2002.8590297815924,-0.6519723404236955,39983050.67349802,13015.31597444597,-7.412992213382264,-0.002413083402793706,-3998.305067349803,-1.3015315974445973,0.1953125,0.002413083402793706,0.0548166633520524,7.412992213382264,3072,2764800
170,-1981.3556449213684,-0.6449725406645079,37718912.357582845,12278.291783067332,-190.82005408445187,-0.06211590302228251,-3771.891235758285,-1.2278291783067334,4.361979166666666,0.06211590302228251,0.30447209703414485,190.82005408445187,3072,2764800
171,-1985.6946112722321,-0.6463849646068464,37969905.69081255,12359.995342061377,-174.3986534632097,-0.05677039500755524,-3796.990569081255,-1.2359995342061378,3.5481770833333335,0.05677039500755524,0.33004315636809717,174.3986534632097,3072,2764800
172,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
173,-2138.017121202655,-0.6959691149748225,42686024.05184406,13895.190121042988,-7.431837220903475,-0.0024192178453461832,-4268.602405184407,-1.389519012104299,0.1953125,0.0024192178453461832,0.05495595486894219,7.431837220903475,3072,2764800
174,-2138.017121202655,-0.6959691149748225,42686024.05184406,13895.190121042988,-7.431837220903475,-0.0024192178453461832,-4268.602405184407,-1.389519012104299,0.1953125,0.0024192178453461832,0.05495595486894219,7.431837220903475,3072,2764800
175,-1975.6858347791979,-0.6431268993421868,37235876.225029044,12121.053458668308,-227.78404705549102,-0.07414845281754265,-3723.5876225029047,-1.212105345866831,4.752604166666666,0.07414845281754265,0.35461485356609646,227.78404705549102,3072,2764800
176,-1978.6811811774658,-0.6441019469978729,37489995.70487647,12203.774643514475,-208.36279186728484,-0.06782642964429846,-3748.999570487647,-1.2203774643514476,4.39453125,0.06782642964429846,0.3316188255059698,208.36279186728484,3072,2764800
177,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
178,-2139.364153477733,-0.6964076020435329,42712964.6759318,13903.959855446548,-7.431839362285768,-0.0024192185424107317,-4271.29646759318,-1.3903959855446548,0.1953125,0.0024192185424107317,0.0549559707004478,7.431839362285768,3072,2764800
179,-2139.364153477733,-0.6964076020435329,42712964.6759318,13903.959855446548,-7.431839362285768,-0.0024192185424107317,-4271.29646759318,-1.3903959855446548,0.1953125,0.0024192185424107317,0.0549559707004478,7.431839362285768,3072,2764800
180,-2014.0831636925107,-0.6556260298478225,38294844.316559486,12465.769634296708,-198.68189572907227,-0.06467509626597405,-3829.4844316559484,-1.2465769634296706,3.9388020833333335,0.06467509626597405,0.3774943755149056,198.68189572907227,3072,2764800
181,-2000.7888218768533,-0.6512984446213715,37816548.376202464,12310.074341211739,-219.92280613346014,-0.07158945512156906,-3781.6548376202463,-1.2310074341211739,4.4921875,0.07158945512156906,0.36913832968286414,219.92280613346014,3072,2764800
182,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
183,-2113.119956050995,-0.6878645690270165,42188121.15971032,13733.112356676536,-7.42779613095745,-0.002417902386379378,-4218.812115971032,-1.3733112356676536,0.1953125,0.002417902386379378,0.05492606182358183,7.42779613095745,3072,2764800
184,-2113.119956050995,-0.6878645690270165,42188121.15971032,13733.112356676536,-7.42779613095745,-0.002417902386379378,-4218.812115971032,-1.3733112356676536,0.1953125,0.002417902386379378,0.05492606182358183,7.42779613095745,3072,2764800
185,-1984.8486282108088,-0.646109579495706,37568988.898768485,12229.488573817865,-212.79836654476907,-0.06927030160962534,-3756.8988898768484,-1.2229488573817866,4.427083333333334,0.06927030160962534,0.3482220343199047,212.79836654476907,3072,2764800
186,-1967.1835512392163,-0.6403592289190158,37554808.05032005,12224.872412213559,-178.8862974464273,-0.05823121661667555,-3755.4808050320057,-1.222487241221356,3.8736979166666665,0.05823121661667555,0.3157460856296689,178.8862974464273,3072,2764800
187,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
188,-2114.432815542114,-0.6882919321426152,42214379.90112843,13741.660124065245,-7.427640971384808,-0.0024178518787059925,-4221.437990112843,-1.3741660124065245,0.1953125,0.0024178518787059925,0.05492491404415214,7.427640971384808,3072,2764800
189,-2114.432815542114,-0.6882919321426152,42214379.90112843,13741.660124065245,-7.427640971384808,-0.0024178518787059925,-4221.437990112843,-1.3741660124065245,0.1953125,0.0024178518787059925,0.05492491404415214,7.427640971384808,3072,2764800
190,-1968.7253578198709,-0.6408611190819892,36916424.58031194,12017.065293070293,-245.8082576085474,-0.08001570885694902,-3691.642458031194,-1.2017065293070293,5.013020833333334,0.08001570885694902,0.37395249418797244,245.8082576085474,3072,2764800
191,-1972.089756603903,-0.641956300977833,37111643.455431506,12080.61310398161,-233.01516766465502,-0.07585129155750489,-3711.164345543151,-1.208061310398161,5.143229166666666,0.07585129155750489,0.34414201649395665,233.01516766465502,3072,2764800
192,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
193,-2100.5995844359086,-0.6837889272252307,41937740.25650413,13651.608156414106,-7.425143221403311,-0.002417038809050557,-4193.774025650415,-1.365160815641411,0.1953125,0.002417038809050557,0.05490643738580244,7.425143221403311,3072,2764800
194,-2100.5995844359086,-0.6837889272252307,41937740.25650413,13651.608156414106,-7.425143221403311,-0.002417038809050557,-4193.774025650415,-1.365160815641411,0.1953125,0.002417038809050557,0.05490643738580244,7.425143221403311,3072,2764800
195,-1981.9740420901187,-0.6451738418262105,37653731.83180579,12257.07416399928,-198.57490099965804,-0.06464026725249285,-3765.3731831805794,-1.2257074163999282,4.296875,0.06464026725249285,0.3224160730411682,198.57490099965804,3072,2764800
196,-1969.8772267616969,-0.6412360764198232,37877707.80848718,12329.983010575254,-151.98367267467506,-0.04947385178212079,-3787.770780848718,-1.2329983010575254,3.3203125,0.04947385178212079,0.2949437927072366,151.98367267467506,3072,2764800
197,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
198,-2134.7785710203225,-0.6949148994206779,42621266.20858181,13874.110093939393,-7.4305211824635276,-0.002418789447416513,-4262.126620858182,-1.3874110093939394,0.1953125,0.002418789447416513,0.05494621936686431,7.4305211824635276,3072,2764800
199,-2134.7785710203225,-0.6949148994206779,42621266.20858181,13874.110093939393,-7.4305211824635276,-0.002418789447416513,-4262.126620858182,-1.3874110093939394,0.1953125,0.002418789447416513,0.05494621936686431,7.4305211824635276,3072,2764800
200,-1992.440886956198,-0.6485810178893874,35227037.899516925,11467.134732915665,-462.17798396070316,-0.15044856248720806,-3522.7037899516927,-1.1467134732915667,8.951822916666668,0.15044856248720806,0.5274215079316661,462.17798396070316,3072,2764800
201,-2029.671654783031,-0.6607004084580179,34155103.96222402,11118.1979043698,-643.83291334366,-0.209581026479056,-3415.5103962224025,-1.11181979043698,12.174479166666668,0.209581026479056,0.6224769382658563,643.83291334366,3072,2764800
202,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
203,-1894.2507805966322,-0.6166180926421329,37811015.89500352,12308.273403321458,-7.399971692912326,-0.0024088449521198975,-3781.101589500352,-1.230827340332146,0.1953125,0.0024088449521198975,0.054720376069155946,7.399971692912326,3072,2764800
204,-1894.2507805966322,-0.6166180926421329,37811015.89500352,12308.273403321458,-7.399971692912326,-0.0024088449521198975,-3781.101589500352,-1.230827340332146,0.1953125,0.0024088449521198975,0.054720376069155946,7.399971692912326,3072,2764800
205,-1969.2488819294308,-0.6410315370864033,35058055.679135606,11412.127499718621,-432.6921959453009,-0.14085032420094432,-3505.805567913561,-1.1412127499718623,8.138020833333332,0.14085032420094432,0.5306147526409002,432.6921959453009,3072,2764800
206,-1977.922215661697,-0.6438548879107087,35632521.997813374,11599.128254496542,-392.5922315420564,-0.12779695037176317,-3563.2521997813374,-1.159912825449654,7.32421875,0.12779695037176317,0.5173612811964758,392.5922315420564,3072,2764800
207,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
208,-2005.2871497617762,-0.6527627440630782,40031603.50998774,13031.120934240802,-7.413948524777474,-0.0024133947020760008,-4003.160350998775,-1.3031120934240803,0.1953125,0.0024133947020760008,0.054823736454657275,7.413948524777474,3072,2764800
209,-2005.2871497617762,-0.6527627440630782,40031603.50998774,13031.120934240802,-7.413948524777474,-0.0024133947020760008,-4003.160350998775,-1.3031120934240803,0.1953125,0.0024133947020760008,0.054823736454657275,7.413948524777474,3072,2764800
210,-1982.7726279470676,-0.6454337981598527,36792684.22355024,11976.785229020259,-286.2768335391118,-0.09318907341767962,-3679.268422355024,-1.1976785229020261,5.37109375,0.09318907341767962,0.4407790537367961,286.2768335391118,3072,2764800
211,-1974.7395346332944,-0.6428188589301088,36863764.92752971,11999.923479013576,-263.102576513617,-0.0856453699588597,-3686.376492752972,-1.1999923479013581,5.208333333333334,0.0856453699588597,0.3940983988393192,263.102576513617,3072,2764800
212,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
213,-2031.7033145048692,-0.6613617560237205,40559897.234536454,13203.09154770067,-7.416905556092731,-0.0024143572773739357,-4055.9897234536456,-1.320309154770067,0.1953125,0.0024143572773739357,0.054845607118697536,7.416905556092731,3072,2764800
214,-2031.7033145048692,-0.6613617560237205,40559897.234536454,13203.09154770067,-7.416905556092731,-0.0024143572773739357,-4055.9897234536456,-1.320309154770067,0.1953125,0.0024143572773739357,0.054845607118697536,7.416905556092731,3072,2764800
215,-1978.428447904369,-0.6440196770522034,36615112.94665947,11918.982078990712,-295.34560114279134,-0.09614114620533572,-3661.511294665947,-1.1918982078990712,5.989583333333334,0.09614114620533572,0.41713313496807625,295.34560114279134,3072,2764800
216,-1962.555682967006,-0.6388527613824889,36766826.48029184,11968.367994886668,-248.42871790482826,-0.08086872327631128,-3676.682648029184,-1.1968367994886666,5.110677083333334,0.08086872327631128,0.3706408384710489,248.42871790482826,3072,2764800
217,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
218,-2053.9704607889744,-0.6686101760380776,41005205.07030696,13348.048525490545,-7.420414547253724,-0.0024154995271008215,-4100.520507030696,-1.3348048525490546,0.1953125,0.0024154995271008215,0.0548715618474737,7.420414547253724,3072,2764800
219,-2053.9704607889744,-0.6686101760380776,41005205.07030696,13348.048525490545,-7.420414547253724,-0.0024154995271008215,-4100.520507030696,-1.3348048525490546,0.1953125,0.0024154995271008215,0.0548715618474737,7.420414547253724,3072,2764800
220,-1977.2041748315755,-0.6436211506613202,37265504.46893294,12130.698069314109,-227.85790276985563,-0.07417249439122904,-3726.550446893295,-1.2130698069314112,4.6875,0.07417249439122904,0.359532867751426,227.85790276985563,3072,2764800
221,-1973.7215738655204,-0.6424874914926825,37497914.27935487,12206.352304477497,-197.65171979555348,-0.06433975253761506,-3749.7914279354873,-1.2206352304477497,3.9713541666666665,0.06433975253761506,0.34184063857833624,197.65171979555348,3072,2764800
222,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
223,-2082.8560475466443,-0.6780130363107566,41582887.402062036,13536.096159525403,-7.423354887084056,-0.0024164566689726746,-4158.288740206204,-1.3536096159525404,0.1953125,0.0024164566689726746,0.05489332210661738,7.423354887084056,3072,2764800
224,-2082.8560475466443,-0.6780130363107566,41582887.402062036,13536.096159525403,-7.423354887084056,-0.0024164566689726746,-4158.288740206204,-1.3536096159525404,0.1953125,0.0024164566689726746,0.05489332210661738,7.423354887084056,3072,2764800
225,-1977.745545797004,-0.643797378189129,36494365.44920035,11879.676252994905,-306.0545466739738,-0.09962713107876751,-3649.4365449200345,-1.1879676252994904,5.989583333333334,0.09962713107876751,0.42692207808952887,306.0545466739738,3072,2764800
226,-2023.1755550634812,-0.6585857926638936,35845619.348090805,11668.495881539975,-461.78917531788204,-0.15032199717378972,-3584.5619348090804,-1.1668495881539975,7.877604166666667,0.15032199717378972,0.7054437231384022,461.78917531788204,3072,2764800
227,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
228,-1896.954979915965,-0.6174983658580615,37764831.580526516,12293.239446785976,-17.426801779277767,-0.005672787037525315,-3776.483158052652,-1.2293239446785977,0.48828125,0.005672787037525315,0.08151434559892942,17.426801779277767,3072,2764800
229,-1896.954979915965,-0.6174983658580615,37764831.580526516,12293.239446785976,-17.426801779277767,-0.005672787037525315,-3776.483158052652,-1.2293239446785977,0.48828125,0.005672787037525315,0.08151434559892942,17.426801779277767,3072,2764800
230,-2210.358734122862,-0.7195178170972859,32507026.880290993,10581.71447926139,-1170.0147802166248,-0.38086418626843255,-3250.7026880290996,-1.0581714479261393,18.5546875,0.38086418626843255,0.9771937055099033,1170.0147802166248,3072,2764800
231,-2619.6491135727556,-0.8527503624911313,29157125.962205466,9491.251940822092,-2323.585630924964,-0.7563755309000534,-2915.7125962205473,-0.9491251940822094,31.0546875,0.7563755309000534,1.456354601005086,2323.585630924964,3072,2764800
232,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
233,-2440.850672191352,-0.7945477448539556,27687676.785795927,9012.915620376278,-2112.9336658031098,-0.6878039276702831,-2768.767678579593,-0.901291562037628,67.64322916666666,0.6878039276702831,0.47620052014569636,2112.9336658031098,3072,2764800
234,-2440.850672191352,-0.7945477448539556,27687676.785795927,9012.915620376278,-2112.9336658031098,-0.6878039276702831,-2768.767678579593,-0.901291562037628,67.64322916666666,0.6878039276702831,0.47620052014569636,2112.9336658031098,3072,2764800
235,-3032.895716321007,-0.9872707409899112,26674798.599739254,8683.202669185956,-3398.31157266809,-1.1062212150612272,-2667.479859973925,-0.8683202669185954,39.42057291666667,1.1062212150612272,1.8367428891738224,3398.31157266809,3072,2764800
236,-3171.3275341563126,-1.032333181691508,26420152.483071405,8600.31005308314,-3700.639820005485,-1.2046353580747022,-2642.0152483071406,-0.860031005308314,41.30859375,1.2046353580747022,2.4753435865098483,3700.639820005485,3072,2764800
237,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
238,-2930.2611228399483,-0.953861042591129,24488941.67278648,7971.66070077685,-3411.6280784012492,-1.1105560151045732,-2448.8941672786486,-0.7971660700776851,72.13541666666666,1.1105560151045732,0.6950189608764317,3411.6280784012492,3072,2764800
239,-2930.2611228399483,-0.953861042591129,24488941.67278648,7971.66070077685,-3411.6280784012492,-1.1105560151045732,-2448.8941672786486,-0.7971660700776851,72.13541666666666,1.1105560151045732,0.6950189608764317,3411.6280784012492,3072,2764800
240,-2989.2427085847776,-0.9730607775341072,26979649.02945493,8782.437835109027,-3280.520514224062,-1.0678777715573118,-2697.964902945493,-0.8782437835109027,38.54166666666667,1.0678777715573118,1.800271485628002,3280.520514224062,3072,2764800
241,-2610.5215184686685,-0.8497791401265197,28866105.005709585,9396.518556546089,-2334.4325363663784,-0.7599064245984305,-2886.6105005709587,-0.939651855654609,30.924479166666668,0.7599064245984305,1.4641473458067586,2334.4325363663784,3072,2764800
242,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
243,-1539.6164313209406,-0.5011772237372853,29713790.647738967,9672.457893144196,-107.85379786798424,-0.03510865816015112,-2971.379064773897,-0.9672457893144196,2.669270833333333,0.03510865816015112,0.2125005538788606,107.85379786798424,3072,2764800
244,-1539.6164313209406,-0.5011772237372853,29713790.647738967,9672.457893144196,-107.85379786798424,-0.03510865816015112,-2971.379064773897,-0.9672457893144196,2.669270833333333,0.03510865816015112,0.2125005538788606,107.85379786798424,3072,2764800
245,-2427.0992419750164,-0.790071367830409,30785039.058180064,10021.171568417989,-1775.694578132026,-0.5780255788190188,-3078.5039058180064,-1.002117156841799,23.502604166666664,0.5780255788190188,1.6040137449668044,1775.694578132026,3072,2764800
246,-2231.807490222193,-0.7264998340567034,31931064.522092015,10394.226732451827,-1270.508528235184,-0.41357699486822397,-3193.1064522092015,-1.0394226732451828,20.149739583333336,0.41357699486822397,0.9675206507808215,1270.508528235184,3072,2764800
247,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
248,-1749.589711935075,-0.5695279010205322,33821878.37474165,11009.726033444547,-116.99158639598464,-0.03808319869660958,-3382.1878374741655,-1.100972603344455,2.734375,0.03808319869660958,0.22821255162570178,116.99158639598464,3072,2764800
249,-1749.589711935075,-0.5695279010205322,33821878.37474165,11009.726033444547,-116.99158639598464,-0.03808319869660958,-3382.1878374741655,-1.100972603344455,2.734375,0.03808319869660958,0.22821255162570178,116.99158639598464,3072,2764800
250,-2314.58660573269,-0.7534461607202766,31165260.688951366,10144.941630518022,-1512.6471425702427,-0.4923981583887509,-3116.5260688951366,-1.0144941630518023,22.65625,0.4923981583887509,1.402650019925842,1512.6471425702427,3072,2764800
251,-2197.3052668149194,-0.7152686415413149,31701862.282275103,10319.61662834476,-1224.4243054023282,-0.3985756202481537,-3170.1862282275106,-1.031961662834476,19.596354166666664,0.3985756202481537,0.9642128314990276,1224.4243054023282,3072,2764800
252,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
253,-1720.441474112241,-0.5600395423542451,33767616.660949245,10992.06271515275,-64.12128212955763,-0.020872813193215375,-3376.7616660949243,-1.0992062715152748,1.8229166666666667,0.020872813193215375,0.1534998356511551,64.12128212955763,3072,2764800
254,-1720.441474112241,-0.5600395423542451,33767616.660949245,10992.06271515275,-64.12128212955763,-0.020872813193215375,-3376.7616660949243,-1.0992062715152748,1.8229166666666667,0.020872813193215375,0.1534998356511551,64.12128212955763,3072,2764800
255,-2198.5065481688443,-0.7156596836487124,32797559.113403793,10676.288773894465,-1117.2571849973097,-0.3636904899079784,-3279.755911340379,-1.0676288773894462,16.69921875,0.3636904899079784,1.2003407999091271,1117.2571849973097,3072,2764800
256,-2389.279161361419,-0.7777601436723369,30785238.359113358,10021.23644502388,-1700.0344868115023,-0.553396642842286,-3078.5238359113355,-1.0021236445023878,24.348958333333336,0.553396642842286,1.2617107230078777,1700.0344868115023,3072,2764800
257,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
258,-1599.502231709959,-0.5206712993847523,29940239.618078295,9746.171750676529,-204.98050161208832,-0.06672542370185167,-2994.0239618078294,-0.9746171750676528,3.02734375,0.06672542370185167,0.3945117856430394,204.98050161208832,3072,2764800
259,-1599.502231709959,-0.5206712993847523,29940239.618078295,9746.171750676529,-204.98050161208832,-0.06672542370185167,-2994.0239618078294,-0.9746171750676528,3.02734375,0.06672542370185167,0.3945117856430394,204.98050161208832,3072,2764800
260,-2548.133840468831,-0.8294706511942809,29121326.97395017,9479.598624332737,-2184.1349835426445,-0.710981439955288,-2912.132697395017,-0.9479598624332738,30.240885416666668,0.710981439955288,1.4129194385061226,2184.1349835426445,3072,2764800
261,-2734.6625760698435,-0.8901896406477355,28080141.92445687,9140.67119936747,-2661.3109596940003,-0.866312161358724,-2808.014192445687,-0.914067119936747,33.75651041666667,0.866312161358724,1.6893931471489163,2661.3109596940003,3072,2764800
262,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
263,-2420.817565243541,-0.7880265511860486,27722798.310932495,9024.348408506672,-2069.355299393832,-0.6736182615214297,-2772.27983109325,-0.9024348408506673,66.82942708333334,0.6736182615214297,0.475627299046665,2069.355299393832,3072,2764800
264,-2420.817565243541,-0.7880265511860486,27722798.310932495,9024.348408506672,-2069.355299393832,-0.6736182615214297,-2772.27983109325,-0.9024348408506673,66.82942708333334,0.6736182615214297,0.475627299046665,2069.355299393832,3072,2764800
265,-2362.4832742923013,-0.7690375241836919,30097616.09251109,9797.401071780954,-1715.2049393334933,-0.5583349411892882,-3009.76160925111,-0.9797401071780957,26.171875,0.5583349411892882,1.1499732788648136,1715.2049393334933,3072,2764800
266,-2196.4220830975337,-0.714981146841645,31527237.384030744,10262.772585947509,-1240.120427791993,-0.4036850350885394,-3152.7237384030745,-1.0262772585947508,19.173177083333336,0.4036850350885394,0.9809332036283237,1240.120427791993,3072,2764800
267,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
268,-1725.1351191487338,-0.5615674215978951,34428816.69243921,11207.29710040339,-7.388569053546066,-0.0024051331554511934,-3442.8816692439214,-1.120729710040339,0.1953125,0.0024051331554511934,0.054636113337704954,7.388569053546066,3072,2764800
